Sample,DateTime,ElapsedTime,Voltage,Current,Temperature,LogRowTime(ms),LogStatus
725,2025-05-29 04:37:17,7250.332,4187,0,26.7,44,SUCCESS
726,2025-05-29 04:37:27,7260.333,4187,0,26.7,42,SUCCESS
727,2025-05-29 04:37:37,7270.333,4187,0,26.7,41,SUCCESS
728,2025-05-29 04:37:47,7280.333,4187,0,26.7,42,SUCCESS
729,2025-05-29 04:37:57,7290.333,4187,0,26.7,41,SUCCESS
730,2025-05-29 04:38:07,7300.334,4187,0,26.7,41,SUCCESS
731,2025-05-29 04:38:17,7310.335,4187,0,26.7,38,SUCCESS
732,2025-05-29 04:38:27,7320.336,4187,0,26.7,38,SUCCESS
733,2025-05-29 04:38:37,7330.336,4187,0,26.7,38,SUCCESS
734,2025-05-29 04:38:47,7340.337,4187,0,26.7,38,SUCCESS
735,2025-05-29 04:38:57,7350.337,4187,0,26.7,37,SUCCESS
736,2025-05-29 04:39:07,7360.337,4188,0,26.7,37,SUCCESS
737,2025-05-29 04:39:17,7370.338,4188,0,26.7,51,SUCCESS
738,2025-05-29 04:39:27,7380.338,4187,0,26.7,52,SUCCESS
739,2025-05-29 04:39:37,7390.339,4187,0,26.7,52,SUCCESS
740,2025-05-29 04:39:47,7400.339,4188,0,26.7,51,SUCCESS
741,2025-05-29 04:39:57,7410.339,4188,0,26.7,52,SUCCESS
742,2025-05-29 04:40:07,7420.340,4188,0,26.7,50,SUCCESS
743,2025-05-29 04:40:17,7430.341,4188,0,26.7,50,SUCCESS
744,2025-05-29 04:40:27,7440.342,4187,0,26.7,49,SUCCESS
745,2025-05-29 04:40:37,7450.343,4187,0,26.7,46,SUCCESS
746,2025-05-29 04:40:47,7460.344,4187,0,26.7,46,SUCCESS
747,2025-05-29 04:40:57,7470.344,4187,0,26.7,46,SUCCESS
748,2025-05-29 04:41:07,7480.344,4188,0,26.7,46,SUCCESS
749,2025-05-29 04:41:17,7490.345,4188,0,26.7,46,SUCCESS
750,2025-05-29 04:41:27,7500.345,4187,0,26.7,45,SUCCESS
751,2025-05-29 04:41:37,7510.345,4187,0,26.7,45,SUCCESS
752,2025-05-29 04:41:47,7520.346,4187,0,26.7,44,SUCCESS
753,2025-05-29 04:41:57,7530.346,4187,0,26.7,44,SUCCESS
754,2025-05-29 04:42:07,7540.347,4187,0,26.7,42,SUCCESS
755,2025-05-29 04:42:17,7550.347,4187,0,26.7,43,SUCCESS
756,2025-05-29 04:42:27,7560.348,4187,0,26.7,43,SUCCESS
757,2025-05-29 04:42:37,7570.348,4187,0,26.7,42,SUCCESS
758,2025-05-29 04:42:47,7580.349,4187,0,26.7,40,SUCCESS
759,2025-05-29 04:42:57,7590.349,4187,0,26.7,40,SUCCESS
760,2025-05-29 04:43:07,7600.349,4187,0,26.7,42,SUCCESS
761,2025-05-29 04:43:17,7610.350,4187,0,26.7,41,SUCCESS
762,2025-05-29 04:43:27,7620.350,4188,0,26.7,40,SUCCESS
763,2025-05-29 04:43:37,7630.350,4188,0,26.7,41,SUCCESS
764,2025-05-29 04:43:47,7640.351,4187,0,26.7,40,SUCCESS
765,2025-05-29 04:43:57,7650.351,4187,0,26.7,40,SUCCESS
766,2025-05-29 04:44:07,7660.351,4188,0,26.7,39,SUCCESS
767,2025-05-29 04:44:17,7670.352,4188,0,26.7,38,SUCCESS
768,2025-05-29 04:44:27,7680.353,4187,0,26.7,36,SUCCESS
769,2025-05-29 04:44:37,7690.353,4187,0,26.7,36,SUCCESS
770,2025-05-29 04:44:47,7700.354,4188,0,26.7,53,SUCCESS
771,2025-05-29 04:44:57,7710.354,4188,0,26.7,52,SUCCESS
772,2025-05-29 04:45:07,7720.355,4187,0,26.7,50,SUCCESS
773,2025-05-29 04:45:17,7730.356,4187,0,26.7,50,SUCCESS
774,2025-05-29 04:45:27,7740.357,4187,0,26.7,50,SUCCESS
775,2025-05-29 04:45:37,7750.357,4187,0,26.7,49,SUCCESS
776,2025-05-29 04:45:47,7760.357,4187,0,26.7,49,SUCCESS
777,2025-05-29 04:45:57,7770.357,4187,0,26.7,48,SUCCESS
778,2025-05-29 04:46:07,7780.357,4187,0,26.8,49,SUCCESS
779,2025-05-29 04:46:17,7790.358,4187,0,26.8,48,SUCCESS
780,2025-05-29 04:46:27,7800.359,4187,0,26.8,46,SUCCESS
781,2025-05-29 04:46:37,7810.362,4187,0,26.8,43,SUCCESS
782,2025-05-29 04:46:47,7820.361,4121,-496,26.8,46,SUCCESS
783,2025-05-29 04:46:57,7830.362,4113,-420,26.8,45,SUCCESS
784,2025-05-29 04:47:07,7840.363,4119,-414,26.8,43,SUCCESS
785,2025-05-29 04:47:17,7850.363,4104,-425,26.8,42,SUCCESS
786,2025-05-29 04:47:27,7860.364,4109,-421,26.8,41,SUCCESS
787,2025-05-29 04:47:37,7870.365,4119,-364,26.8,41,SUCCESS
788,2025-05-29 04:47:47,7880.365,4087,-416,26.8,40,SUCCESS
789,2025-05-29 04:47:57,7890.366,4112,-421,26.8,39,SUCCESS
790,2025-05-29 04:48:07,7900.366,4110,-392,26.8,41,SUCCESS
791,2025-05-29 04:48:17,7910.366,4117,-407,26.8,39,SUCCESS
792,2025-05-29 04:48:27,7920.367,4112,-426,26.8,38,SUCCESS
793,2025-05-29 04:48:37,7930.368,4108,-400,26.8,38,SUCCESS
794,2025-05-29 04:48:47,7940.369,4104,-439,26.8,36,SUCCESS
795,2025-05-29 04:48:57,7950.370,4104,-436,26.8,53,SUCCESS
796,2025-05-29 04:49:07,7960.370,4115,-370,26.8,54,SUCCESS
797,2025-05-29 04:49:17,7970.371,4115,-370,26.8,50,SUCCESS
798,2025-05-29 04:49:27,7980.371,4101,-438,26.8,51,SUCCESS
799,2025-05-29 04:49:37,7990.393,4101,-384,26.8,43,SUCCESS
800,2025-05-29 04:49:47,8000.371,4105,-438,26.8,51,SUCCESS
801,2025-05-29 04:49:57,8010.372,4114,-372,26.8,49,SUCCESS
802,2025-05-29 04:50:07,8020.372,4114,-371,26.8,50,SUCCESS
803,2025-05-29 04:50:17,8030.372,4114,-411,26.8,48,SUCCESS
804,2025-05-29 04:50:27,8040.373,4094,-456,26.8,49,SUCCESS
805,2025-05-29 04:50:37,8050.373,4108,-427,26.8,48,SUCCESS
